sid,tomato,cabbage,eggplant,greens,peppers,pulses,onion,nuts,banana,melon,passion,taro,potato,onion,beans,cane,sunflower,papaya,pineapple,rice
6a5db53b,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a20413b,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c33dbb6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753d288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66e060aa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a7c36ad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9eaf5ed1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469ab13c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5e26cc18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9dbd604a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
009190a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbe5285b,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a7f7d0f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d62eefa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88351937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8975c1a7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a08bea17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f22481f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbebc3c4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34028a1c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80c12650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18d565b4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c64b6fb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d81fd16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ded9e420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f8cc038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83186ae0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bb399ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a3e6eb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77cd015f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c76ae741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602a084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcdd5c57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26492bf8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6be5ea35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
005cb908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d87eb95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
066b8c2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17d451f5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73d3a2c6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3a543ff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b4cc0cc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6c13af65,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03308611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3614510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8a86d045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e61079c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91574f17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25701403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3d319d0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782d0ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06ce9bab,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752ed191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac421875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b0e2788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391d8179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e0d5eeb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cd3139f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd7af078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d69d432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d360c1e5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849ae1c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6106e6fe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137c74e4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a406081a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93a69440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870d0323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604d2864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35808894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0269471c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8137ab92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f764d2e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cec40410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35f93c13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d0007b8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baf61c2b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9c65900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408bdbe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48d21b41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7ef0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a796622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b337156f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c4ba190f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb243867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61530c4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787247a2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe5e7d55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93ded207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0271bff5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b94dc837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74f5e37b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a423194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5af8892b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc9eb5fb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f86f805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
059a4b59,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6931c9d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72a04811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7d50c03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e419277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a4a1b85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b9558f2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85f82ed2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19ca2fa5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72a498c7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b13458fb,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
d237ece2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14fe71d7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579b4286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12547be0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13c1f71a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c93e1c4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76acbd23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a990f98f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cbb1dd5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
184924b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47c47c8a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97a71acc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223c731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28ee5d02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae8607e6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514431a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aeb193d9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b780d35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af5b1804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61f2fea1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b87a1b0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db1ab815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f60459a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3b7b3e1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b26d4f6c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359e349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9d20253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3b606eb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e9f34df,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b36d2dd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07f932b0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3ab6757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62ca8492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d540f3c,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adf7dfa4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec52db4a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104b3f07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53e9eaee,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055f47d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69fae56a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91663821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55ac8840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a122d7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1bc1a8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ae59c37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b440fd8a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325cf6cd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caa4c70f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c393ab7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ebf4dcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4e4a956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c99dae41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f8fd7e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38fbfb43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea06e017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8242b28d,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
c62b0739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17846038,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ddf78b5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33fe4108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbce8785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71383630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90d21db5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0702af7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ccbf365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eee3338f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ee4ffa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f9680d0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e308a2b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
a4482b1a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfc71d04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daf22e62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ddac076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c80d6459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d06e5a0f,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
588bb2f1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9883ac5d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210f0595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d51b836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdead545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7ff8817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e84c592a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e34e93d6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589af1e6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97f32f03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcbc1837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e25446d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96b38e77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
d983597a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19c42a29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eba9ece7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68505359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b83a51ab,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d60febb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dce13596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9d2cc53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45eff076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30edbaae,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acc382fc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccbecc3c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818681e,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394b7840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24dd8b27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a913deff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b05dafa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b9af7cc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0327168b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc9d428d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f3cf482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf2d5e69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ec03527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23511185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979bd9c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed906ec4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18cb9ddd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae30b13e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a0ef10b,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
00c0b4d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241e7305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271a191d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd384b54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e13252b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3dc9dfe3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eaeb60f0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cea8e508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7cddf3d7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6b0601da,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7165a252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50bf822e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f71be1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b2af84a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c63d852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d813bcad,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
b5c4caea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209e3f3a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c3b549c,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485da4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17afd9f0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf24be33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74f5c604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56595fa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fd5ea1a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585f4aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f7c115e,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26beb344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a817d52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26182732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9a23a29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b3a4392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69c3488b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ee12afa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15bd99ae,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcabfc7d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825e5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c68b9c6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c3ef22d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983fe1f7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3adf1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0790797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e81da95e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8bb834e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bbdcb3e,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664f31d7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fcf547a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cfbb5e6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11c6c740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b93a93c2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4f9100c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b5e2d56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e68f7fb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f9a6043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88be3bb1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602bc25e,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5e4b7b97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b793b2b7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b89cf545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b69a18f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e42d337b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958d20a8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c725fd0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ecdc1ae,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
f49aebdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1f2ac2d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f85a203e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c5abd78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a9427b3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f368c75e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f80411ce,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759907f1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69e0a11b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cbb95b9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
e2d94bb0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9fc5555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
