sid,lon,lat,date,s2,s3,ir0,ir1,ir2,ws1,ws2
05506627,33.0926285,0.5842337,2023-01-11 13:19:33.076000+03:00,33,160,irrigated,no,,yes,shallow_well
f2bff218,34.2197483,0.6298167,2023-01-11 13:21:05.248000+03:00,25,38,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
8d9e4cb7,34.20962,0.77422,2023-01-11 13:21:58.904000+03:00,40,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
3c8bae06,34.219725,0.6297383,2023-01-11 13:25:14.631000+03:00,20,25,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
a68f2a80,33.0554258,0.6566301,2023-01-11 13:32:30.921000+03:00,30,50,irrigated,no,,no,
d2190fd3,34.19705667,0.799446667,2023-01-11 13:35:18.304000+03:00,6,12,irrigated,yes,pump_manual,no,
ab84c6eb,34.19518833,0.80176,2023-01-11 13:43:41.534000+03:00,7,9,irrigated,no,,yes,surface_water
c042c980,34.2100302,0.7718863,2023-01-11 13:45:02.209000+03:00,40,60,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
f900569e,34.214505,0.62541,2023-01-11 13:47:03.352000+03:00,40,80,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
35e00295,34.2152354,0.6240113,2023-01-11 13:52:48.150000+03:00,45,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
a43651f5,34.2153249,0.6237769,2023-01-11 13:56:34.587000+03:00,40,55,irrigated,yes,wet_ground_ds green_crops_ds irrig_ev_struct_equip_oth,yes,surface_water
cef5b30f,34.132182,0.6586902,2023-01-11 14:05:45.924000+03:00,10,18,irrigated,yes,green_crops_ds,no,
c4b2fe5f,34.2147094,0.6248076,2023-01-11 14:09:32.865000+03:00,40,80,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
da1f990b,34.1321066,0.6590034,2023-01-11 14:11:43.096000+03:00,3,10,irrigated,yes,green_crops_ds,no,
cc055b1f,34.1326229,0.6593654,2023-01-11 14:13:30.548000+03:00,15,20,irrigated,yes,green_crops_ds,no,
6c9c3ea3,30.5828686,0.6604877,2023-01-11 14:13:32.536000+03:00,5,20,both_irrigated_non-irrigated,no,,no,
23cb564c,30.5824407,0.6605968,2023-01-11 14:20:12.753000+03:00,15,30,non-irrigated,no,,no,
5e70c88b,34.2060785,0.6256072,2023-01-11 14:21:27.054000+03:00,40,88,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
ff41e119,34.2056787,0.6253586,2023-01-11 14:25:40.836000+03:00,48,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
46dbdf08,34.1500451,0.5922449,2023-01-11 14:28:46.326000+03:00,100,100,irrigated,no,,yes,surface_water
2a3715cb,30.5485283,0.6184217,2023-01-11 14:31:26.613000+03:00,6,12,irrigated,yes,green_crops_ds,yes,surface_water
27a457d4,33.9689998,1.3048693,2023-01-11 14:38:01.077000+03:00,20,30,irrigated,yes,pump_manual,no,
31db80dc,34.20101333,0.809531667,2023-01-11 14:38:38.300000+03:00,5,40,irrigated,no,,no,
880d474e,34.20100667,0.80939,2023-01-11 14:41:13.069000+03:00,15,20,irrigated,no,,no,
e66765a0,30.5487794,0.6188476,2023-01-11 14:41:46.318000+03:00,20,80,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
ee96ff2a,33.0245121,0.32859,2023-01-11 14:42:11.113000+03:00,40,80,irrigated,yes,water_lines,yes,tap_piped_water
b8f7d6ee,33.0254189,0.3276474,2023-01-11 14:55:00.875000+03:00,15,15,irrigated,yes,green_crops_ds,yes,harvested_water
c9ee9ca8,32.9757776,0.3878277,2023-01-11 15:03:52.490000+03:00,10,25,both_irrigated_non-irrigated,yes,green_crops_ds wet_ground_ds,no,
2d9345bc,34.1997222,0.6256665,2023-01-11 15:04:02.375000+03:00,40,55,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
a1426e1e,34.1994294,0.6254641,2023-01-11 15:06:41.745000+03:00,45,50,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
90a8f6da,31.8857965,3.3731059,2023-01-11 15:08:54.593000+03:00,20,26,both_irrigated_non-irrigated,yes,tank,yes,harvested_water
86a3ba08,34.1992745,0.6256067,2023-01-11 15:09:03.293000+03:00,20,25,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
7ba3abf3,34.1995435,0.6259049,2023-01-11 15:12:38.742000+03:00,35,48,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
e7c10b1e,32.9742978,0.3909808,2023-01-11 15:16:40.509000+03:00,12,20,both_irrigated_non-irrigated,no,,no,
0c718cce,34.1999583,0.6272683,2023-01-11 15:18:47.485000+03:00,35,70,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
6ff424fb,33.0920237,0.5518477,2023-01-11 15:30:05.183000+03:00,20,20,irrigated,no,,no,
ac5a6e46,33.0917344,0.5518924,2023-01-11 15:34:46.655000+03:00,20,30,irrigated,no,,no,
97a654d8,34.18276,0.748796667,2023-01-11 15:39:18.805000+03:00,5,15,irrigated,no,,yes,shallow_well
3dd8470a,33.091831,0.5514488,2023-01-11 15:40:47.260000+03:00,4,10,irrigated,no,,yes,surface_water
52c23990,34.18253833,0.748453333,2023-01-11 15:51:06.079000+03:00,7,18,irrigated,no,,yes,shallow_well
681fcb92,34.1968182,0.6498615,2023-01-11 16:11:00.655000+03:00,20,30,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
fd9955ed,33.9750353,1.311769,2023-01-11 16:12:57.970000+03:00,30,40,irrigated,no,,yes,shallow_well
a7699aed,34.197108,0.6498362,2023-01-11 16:15:25.786000+03:00,30,40,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
14a532e9,34.1975561,0.6501627,2023-01-11 16:18:45.162000+03:00,20,35,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
58d80867,34.073825,1.2671317,2023-01-11 16:25:53.463000+03:00,15,25,non-irrigated,yes,green_crops_ds pump_manual,yes,surface_water
f74c380f,34.21730833,0.744401667,2023-01-11 16:29:45.376000+03:00,7,20,irrigated,yes,drip_irrigation_equip,no,
01fadc74,34.0737416,1.2672553,2023-01-11 16:30:36.778000+03:00,10,15,non-irrigated,yes,green_crops_ds pump_manual,yes,surface_water
19d94f7f,34.0750083,1.2645333,2023-01-11 16:43:44.183000+03:00,12,15,irrigated,yes,green_crops_ds pump_manual,no,
6bb97ea9,34.2365218,0.7724314,2023-01-11 16:46:26.311000+03:00,20,50,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
0a3562a1,33.9700217,1.2774333,2023-01-11 16:48:02.715000+03:00,40,60,irrigated,yes,pump_manual,yes,shallow_well
cda1c0ad,34.0795332,1.2674514,2023-01-11 16:53:45.534000+03:00,17,25,irrigated,yes,green_crops_ds,yes,borehole
7d1a61f7,34.0794695,1.2675138,2023-01-11 16:56:07.010000+03:00,20,28,irrigated,yes,green_crops_ds,yes,borehole
db727671,34.0789019,1.2671012,2023-01-11 17:01:54.450000+03:00,30,70,irrigated,no,,yes,borehole
a27bdd46,34.0790433,1.26703,2023-01-11 17:04:23.830000+03:00,15,70,irrigated,yes,green_crops_ds pump_manual,yes,borehole
4558219b,34.0790865,1.2669948,2023-01-11 17:06:55.126000+03:00,10,30,irrigated,yes,green_crops_ds pump_manual,yes,borehole
c29c06d2,34.0984646,0.6640636,2023-01-11 17:15:38.078000+03:00,3,7,irrigated,yes,green_crops_ds,no,
5941f60b,33.1000983,0.5693489,2023-01-11 17:38:11.670000+03:00,8,10,irrigated,no,,no,
eeb99991,33.0400415,0.2910813,2023-01-11 17:45:17.765000+03:00,10,15,irrigated,yes,green_crops_ds,no,
0d0184bc,33.0982002,0.5734642,2023-01-11 17:48:13.808000+03:00,12,22,irrigated,no,,no,
da8fda8c,33.0415636,0.2890719,2023-01-11 17:52:53.158000+03:00,3,10,irrigated,yes,green_crops_ds,no,
3912558d,34.1014604,0.6624264,2023-01-11 18:26:34.931000+03:00,10,20,irrigated,yes,green_crops_ds wet_ground_ds,no,
92edbac1,34.0879076,0.8270081,2023-01-11 18:33:46.776000+03:00,6,12,irrigated,no,,yes,surface_water
8fb568a9,34.1022327,0.6629819,2023-01-11 18:35:29.467000+03:00,5,12,irrigated,yes,green_crops_ds,no,
fd1522e5,34.0878557,0.8270345,2023-01-11 18:37:35.270000+03:00,30,40,irrigated,no,,yes,surface_water
6a2e7d81,34.185239,0.7029492,2023-01-12 09:35:02.973000+03:00,10,22,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
53df5fd0,34.1853659,0.7031342,2023-01-12 09:38:55.056000+03:00,20,25,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
17c4e47c,34.1851076,0.7033071,2023-01-12 09:41:03.368000+03:00,10,15,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
c626b22a,34.1851838,0.703358,2023-01-12 09:43:20.612000+03:00,15,25,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
96b013ea,34.1852308,0.7034118,2023-01-12 09:45:50.077000+03:00,15,20,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
d4b6268c,31.7679467,3.3619133,2023-01-12 09:54:17.215000+03:00,30,70,irrigated,no,,no,
5352c6f9,33.0650689,0.6604366,2023-01-12 09:56:17.471000+03:00,50,100,irrigated,yes,sprinkler,yes,surface_water
eede2e97,30.5336151,0.6541024,2023-01-12 09:58:07.483000+03:00,20,50,non-irrigated,yes,water_lines,yes,tap_piped_water
b322a613,31.7679,3.3617583,2023-01-12 09:58:23.504000+03:00,20,20,irrigated,yes,green_crops_ds,no,
99187bd3,31.7682949,3.3616281,2023-01-12 10:00:52.321000+03:00,40,60,irrigated,yes,green_crops_ds wet_ground_ds,no,
c7a1dc25,34.1853917,0.7162073,2023-01-12 10:24:20.269000+03:00,20,25,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
b7d82e00,33.9590017,1.260945,2023-01-12 10:26:00.612000+03:00,10,15,irrigated,yes,pump_manual,yes,borehole
d6c913fd,34.185454,0.7160569,2023-01-12 10:26:42.494000+03:00,10,15,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
746a8a67,33.0507835,0.3742985,2023-01-12 10:28:44.173000+03:00,20,50,irrigated,yes,green_crops_ds,yes,surface_water
4030948b,34.1854775,0.7159567,2023-01-12 10:28:58.053000+03:00,15,16,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
0289209f,33.0585167,0.3377333,2023-01-12 10:31:18.955000+03:00,10,30,irrigated,no,,yes,surface_water
4d9395e3,34.1853708,0.7158839,2023-01-12 10:31:28.441000+03:00,7,20,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
b20842fc,34.1852279,0.7159803,2023-01-12 10:33:33.866000+03:00,10,10,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
5a5ab669,34.1851074,0.7159001,2023-01-12 10:37:34.612000+03:00,12,25,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
289e1ee9,34.1850162,0.7158576,2023-01-12 10:40:03.440000+03:00,15,25,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
7aa4355c,33.0574133,0.3358567,2023-01-12 10:42:20.229000+03:00,15,25,irrigated,no,,no,
7ea68ab5,33.9692852,1.2571702,2023-01-12 10:45:17.235000+03:00,40,70,irrigated,no,,no,
2b99c6c3,30.6692619,0.7176322,2023-01-12 10:50:32.049000+03:00,20,40,irrigated,no,,yes,surface_water
82e10f88,31.766145,3.36043,2023-01-12 10:52:10.915000+03:00,13,90,both_irrigated_non-irrigated,yes,green_crops_ds,no,
6d087eef,33.1136794,0.7039967,2023-01-12 10:52:57.928000+03:00,20,40,irrigated,no,,no,
528f69b8,31.766293,3.3605274,2023-01-12 10:54:02.201000+03:00,6,120,both_irrigated_non-irrigated,yes,green_crops_ds,no,
5696c488,31.7658245,3.3608723,2023-01-12 10:56:36.062000+03:00,10,100,both_irrigated_non-irrigated,yes,green_crops_ds,no,
ef2bff6b,33.1138991,0.7034865,2023-01-12 10:57:01.879000+03:00,20,40,irrigated,no,,no,
d5ec2eee,33.1136527,0.7025949,2023-01-12 11:04:13.671000+03:00,24,44,irrigated,no,,no,
f7828ec7,30.6701764,0.7172926,2023-01-12 11:04:21.749000+03:00,13,17,irrigated,no,,no,
9529f58c,33.113535,0.7024283,2023-01-12 11:10:18.809000+03:00,10,24,irrigated,no,,no,
ca6de681,33.9391389,1.2678712,2023-01-12 11:13:14.481000+03:00,35,200,irrigated,no,,yes,shallow_well
68737be2,34.169005,0.7176267,2023-01-12 11:14:40.281000+03:00,10,20,irrigated,yes,furrows_canals,yes,surface_water
d2dfa652,34.1690568,0.7177799,2023-01-12 11:17:48.470000+03:00,28,30,irrigated,yes,furrows_canals,yes,surface_water
9f33622d,34.1689343,0.717708,2023-01-12 11:21:07.826000+03:00,20,25,irrigated,yes,furrows_canals,yes,surface_water
f766cd8f,34.1687963,0.7177288,2023-01-12 11:24:19.198000+03:00,15,27,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
0702084e,33.9495983,1.2632817,2023-01-12 11:24:49.638000+03:00,15,20,irrigated,no,,yes,shallow_well
965effa3,33.1113319,0.6965951,2023-01-12 11:31:07.896000+03:00,20,40,irrigated,no,,no,
d01224db,33.0885452,0.3932017,2023-01-12 11:32:23.786000+03:00,20,20,irrigated,no,,no,
346e4ab4,33.9562615,1.2618302,2023-01-12 11:36:40.535000+03:00,20,45,irrigated,no,,yes,shallow_well
e9b4610c,33.0721059,0.698469,2023-01-12 11:53:51.686000+03:00,50,150,irrigated,yes,wet_ground_ds,yes,surface_water
4b4b207f,33.1139539,0.7130534,2023-01-12 12:03:30.817000+03:00,8,14,irrigated,no,,no,
c2f95cd6,33.114151,0.7126679,2023-01-12 12:08:11.649000+03:00,8,62,irrigated,no,,no,
2ee1bcaa,33.0713017,0.7037417,2023-01-12 12:28:59.129000+03:00,10,40,both_irrigated_non-irrigated,yes,wet_ground_ds,yes,surface_water
5e8525d7,34.0400733,1.26992,2023-01-12 12:34:45.669000+03:00,12,65,irrigated,yes,pump_manual green_crops_ds,no,
336289f1,34.0676207,0.5987446,2023-01-12 12:38:31.474000+03:00,40,60,irrigated,yes,green_crops_ds pump_manual,yes,borehole
680cbf7b,30.6827797,0.7115378,2023-01-12 12:40:42.494000+03:00,20,50,irrigated,yes,wet_ground_ds green_crops_ds,no,
59f708cc,34.0680125,0.5989648,2023-01-12 12:41:10.705000+03:00,40,70,irrigated,yes,green_crops_ds,yes,borehole
145e6d28,34.067362,0.5986997,2023-01-12 12:44:38.807000+03:00,50,60,irrigated,yes,green_crops_ds pump_manual,yes,borehole
477ffd35,30.68303,0.7117108,2023-01-12 12:45:23.560000+03:00,5,10,irrigated,yes,wet_ground_ds green_crops_ds,no,
a74e82c4,33.068245,0.7094685,2023-01-12 12:53:31.729000+03:00,30,100,irrigated,yes,wet_ground_ds,yes,surface_water
f0c8454f,33.0845111,0.3883391,2023-01-12 13:05:50.144000+03:00,10,40,irrigated,yes,green_crops_ds,no,
1fd53242,34.1600206,0.6742863,2023-01-12 13:12:51.159000+03:00,50,100,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
9571fd4e,30.5732252,0.6864773,2023-01-12 13:26:20.261000+03:00,20,40,irrigated,no,,no,
f890aa0e,34.1599333,0.674215,2023-01-12 13:43:05.770000+03:00,25,30,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
0ac6bbac,33.0676667,0.70833,2023-01-12 13:48:19.487000+03:00,15,30,both_irrigated_non-irrigated,no,,no,
48d56f3d,33.1110408,0.7201364,2023-01-12 13:48:49.049000+03:00,16,18,irrigated,no,,yes,surface_water
8395e5f8,34.1599539,0.6740692,2023-01-12 13:50:15.520000+03:00,25,57,irrigated,yes,furrows_canals,yes,surface_water
5f37ccbf,33.1113927,0.7191593,2023-01-12 13:55:21.834000+03:00,4,60,irrigated,no,,yes,surface_water
370b11b4,33.094036,0.3899256,2023-01-12 14:03:56.618000+03:00,10,30,irrigated,yes,furrows_canals,yes,surface_water
039acc3e,33.0941629,0.3899412,2023-01-12 14:07:19.097000+03:00,20,35,irrigated,no,,yes,surface_water
fc9bcaaa,33.0943862,0.3892428,2023-01-12 14:08:46.992000+03:00,40,50,irrigated,yes,furrows_canals,yes,surface_water
9d1b96f8,33.9504746,1.2359333,2023-01-12 14:31:26.595000+03:00,35,70,irrigated,yes,pump_manual,no,
3c3283c1,33.9505123,1.2361002,2023-01-12 14:35:50.203000+03:00,15,50,irrigated,yes,pump_manual,no,
f7c87e3a,31.9090391,3.3545653,2023-01-12 14:43:47.440000+03:00,30,80,irrigated,yes,water_lines,yes,surface_water
f63e43e4,33.9407917,1.24542,2023-01-12 14:55:43.370000+03:00,30,55,irrigated,yes,pump_manual,no,
90989b8e,33.0476683,0.3403583,2023-01-12 14:59:14.902000+03:00,17,20,irrigated,no,,no,
53365d05,33.044995,0.3356783,2023-01-12 15:00:50.604000+03:00,5,10,irrigated,no,,no,
e91186f5,33.9411417,1.2459783,2023-01-12 15:02:44.986000+03:00,30,50,irrigated,yes,pump_manual,no,
b561e910,31.9097171,3.3544349,2023-01-12 15:13:57.975000+03:00,40,50,irrigated,yes,water_lines,yes,surface_water
77aa401c,31.909775,3.3542367,2023-01-12 15:16:02.797000+03:00,80,110,irrigated,yes,water_lines,yes,surface_water
b6ebba55,31.9095039,3.3541862,2023-01-12 15:19:36.235000+03:00,6,100,irrigated,yes,green_crops_ds,no,
77b795a4,33.091425,0.706415,2023-01-12 15:36:49.016000+03:00,15,35,both_irrigated_non-irrigated,no,,yes,surface_water
70436dc0,33.1336654,0.7143105,2023-01-12 15:56:49.983000+03:00,12,16,irrigated,no,,no,
09100ab3,33.1334678,0.7147364,2023-01-12 16:04:13.215000+03:00,20,24,irrigated,no,,no,
d0016eca,33.1332256,0.715045,2023-01-12 16:12:03+03:00,16,30,irrigated,no,,no,
7dabbce7,33.0688306,0.7271268,2023-01-12 16:44:04.826000+03:00,15,40,both_irrigated_non-irrigated,no,,yes,surface_water
b8c5345d,33.9581822,1.2444735,2023-01-12 16:45:20.827000+03:00,15,50,irrigated,yes,pump_manual,yes,borehole
a013beb1,33.1325478,0.7157524,2023-01-12 16:59:38.559000+03:00,14,20,irrigated,no,,no,
91a2d953,33.1322858,0.713913,2023-01-12 17:12:52.660000+03:00,50,20,irrigated,yes,wet_ground_ds,yes,surface_water
28aa6515,34.0539617,1.2423883,2023-01-12 17:24:08.175000+03:00,15,30,non-irrigated,yes,furrows_canals pump_manual,yes,surface_water
6b13e67c,34.0542217,1.2437783,2023-01-12 17:49:57.350000+03:00,13,20,non-irrigated,yes,furrows_canals pump_manual,yes,surface_water
55592584,33.1314641,0.6938363,2023-01-12 17:59:15.111000+03:00,20,80,irrigated,no,,yes,surface_water
dcef3082,33.1334498,0.6981717,2023-01-12 18:07:47.135000+03:00,20,40,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
e45d6868,33.0893111,0.7347302,2023-01-12 18:13:22.724000+03:00,20,50,both_irrigated_non-irrigated,no,,no,
5d8a2e2a,34.0337183,1.2497167,2023-01-13 10:12:45.183000+03:00,25,200,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
3136bc02,33.9859078,1.2599231,2023-01-13 10:17:52.505000+03:00,20,35,irrigated,yes,pump_manual,no,
d237a604,33.9859517,1.26043,2023-01-13 10:21:55.966000+03:00,15,45,irrigated,yes,pump_manual,no,
1d6edf9d,34.208538,0.7983948,2023-01-13 10:22:31.483000+03:00,25,42,irrigated,yes,furrows_canals wet_ground_ds green_crops_ds,yes,surface_water
434b868f,33.1348671,0.5924938,2023-01-13 10:26:49.788000+03:00,20,40,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
2322f2c4,34.2083517,0.7984783,2023-01-13 10:26:53.254000+03:00,45,50,irrigated,yes,wet_ground_ds furrows_canals,yes,surface_water
82e198b9,34.0334125,1.2524697,2023-01-13 10:33:52.633000+03:00,10,20,irrigated,yes,green_crops_ds pump_manual,yes,shallow_well
d0dcf418,34.2082704,0.7976222,2023-01-13 10:35:24.049000+03:00,35,48,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
c09406b9,32.9186054,0.3191864,2023-01-13 10:36:35.709000+03:00,80,200,both_irrigated_non-irrigated,yes,tank water_lines green_crops_ds,no,
b75f0e4e,33.1351052,0.5915924,2023-01-13 10:41:21.459000+03:00,20,45,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
085c002e,34.032365,1.2535167,2023-01-13 10:42:17.860000+03:00,20,20,non-irrigated,yes,green_crops_ds pump_manual,yes,surface_water
0d3bba16,31.74779,3.36925,2023-01-13 10:42:18.720000+03:00,20,30,irrigated,yes,wet_ground_ds green_crops_ds,yes,shallow_well
aa3f253d,31.7477983,3.3694983,2023-01-13 10:47:38.214000+03:00,20,22,irrigated,no,,yes,shallow_well
a03cf8de,31.7473756,3.3690928,2023-01-13 10:51:26.665000+03:00,40,60,irrigated,yes,wet_ground_ds green_crops_ds water_lines,yes,shallow_well
1fcbf2dd,33.1352277,0.590738,2023-01-13 10:54:26.017000+03:00,30,50,both_irrigated_non-irrigated,yes,wet_ground_ds,yes,surface_water
2b2f2e36,33.9850627,1.27008,2023-01-13 11:00:07.655000+03:00,20,50,irrigated,yes,pump_manual,no,
777c9675,30.6924045,0.6588914,2023-01-13 11:01:05.898000+03:00,7,40,both_irrigated_non-irrigated,no,,no,
48d8dc79,33.9844748,1.2705786,2023-01-13 11:12:24.655000+03:00,20,45,irrigated,yes,pump_manual,yes,shallow_well
58c6e48d,32.9162167,0.2784321,2023-01-13 11:15:22.661000+03:00,50,60,irrigated,yes,green_crops_ds,no,
7358129c,33.984745,1.2706433,2023-01-13 11:19:16.341000+03:00,40,60,irrigated,yes,pump_manual,yes,shallow_well
388fa0bb,32.9145817,0.2769333,2023-01-13 11:22:14.171000+03:00,65,70,irrigated,yes,green_crops_ds,no,
a24956b5,30.7081494,0.6591927,2023-01-13 11:24:34.866000+03:00,10,30,dk,no,,no,
852ad4ba,34.0767783,1.2423033,2023-01-13 11:24:39.770000+03:00,10,30,irrigated,yes,green_crops_ds pump_manual,yes,shallow_well
423c31d5,32.9110129,0.2738054,2023-01-13 11:29:44.591000+03:00,10,95,irrigated,yes,green_crops_ds,no,
56dfafcc,32.901005,0.32193,2023-01-13 11:50:46.899000+03:00,35,50,both_irrigated_non-irrigated,yes,pump_manual tank wet_ground_ds green_crops_ds,yes,surface_water
a0eac779,32.9023096,0.2871193,2023-01-13 11:56:04.860000+03:00,50,60,irrigated,no,,no,
8348ba19,33.1782134,0.5640316,2023-01-13 12:02:03.718000+03:00,14,30,irrigated,no,,no,
199f0628,34.1566793,0.8296734,2023-01-13 12:12:54.887000+03:00,30,40,irrigated,yes,green_crops_ds,yes,surface_water
231cd408,30.660085,0.7741666,2023-01-13 12:13:02.834000+03:00,7,10,irrigated,no,,no,
17e892c5,34.2007133,0.809685,2023-01-13 12:13:37.513000+03:00,30,45,irrigated,yes,green_crops_ds wet_ground_ds,no,
296add7b,33.135921,0.5684183,2023-01-13 12:14:01.882000+03:00,15,45,both_irrigated_non-irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
ffc0457a,34.1568536,0.8298511,2023-01-13 12:17:13.442000+03:00,50,60,irrigated,yes,green_crops_ds,yes,surface_water
d7d1553d,33.1356211,0.5687801,2023-01-13 12:18:23.357000+03:00,20,50,both_irrigated_non-irrigated,yes,green_crops_ds,yes,surface_water
61dab9e3,33.1825287,0.563259,2023-01-13 12:18:51.108000+03:00,8,22,irrigated,yes,pump_manual,yes,borehole
9c13ff04,34.1998379,0.8092585,2023-01-13 12:18:55.353000+03:00,15,22,irrigated,yes,wet_ground_ds green_crops_ds,no,
9e0277f4,32.8907171,0.3276,2023-01-13 12:25:57.651000+03:00,24,50,both_irrigated_non-irrigated,no,,no,
79c11d86,33.1828525,0.5623443,2023-01-13 12:29:18.587000+03:00,7,16,irrigated,yes,green_crops_ds,no,
40ecb073,33.1367951,0.5710351,2023-01-13 12:29:36.780000+03:00,10,30,both_irrigated_non-irrigated,yes,green_crops_ds,yes,tap_piped_water
53323adc,33.18216,0.5628867,2023-01-13 12:41:08.954000+03:00,4,18,irrigated,yes,green_crops_ds,no,
d6ba15f9,31.77014,3.389155,2023-01-13 12:43:07.091000+03:00,15,20,both_irrigated_non-irrigated,no,,no,
b380d443,31.7704399,3.3889967,2023-01-13 12:44:56.850000+03:00,28,80,both_irrigated_non-irrigated,no,,no,
